country_from,country_to,indicator,year,value,unit,source,subcategory_1,subcategory_2,subcategory_3
ALB,CRI,migrants,2010,5,personnes,UNDESA,,,
ALB,CRI,migrants,2015,4,personnes,UNDESA,,,
ALB,CRI,migrants,2020,4,personnes,UNDESA,,,
ALB,CRI,migrants,2024,5,personnes,UNDESA,,,
HRV,CRI,migrants,2000,18,personnes,UNDESA,,,
HRV,CRI,migrants,2005,13,personnes,UNDESA,,,
HRV,CRI,migrants,2010,25,personnes,UNDESA,,,
HRV,CRI,migrants,2015,24,personnes,UNDESA,,,
HRV,CRI,migrants,2020,28,personnes,UNDESA,,,
HRV,CRI,migrants,2024,34,personnes,UNDESA,,,
GIB,CRI,migrants,2000,3,personnes,UNDESA,,,
GIB,CRI,migrants,2005,3,personnes,UNDESA,,,
GIB,CRI,migrants,2010,5,personnes,UNDESA,,,
GIB,CRI,migrants,2015,4,personnes,UNDESA,,,
GIB,CRI,migrants,2020,4,personnes,UNDESA,,,
GIB,CRI,migrants,2024,5,personnes,UNDESA,,,
GRC,CRI,migrants,2000,26,personnes,UNDESA,,,
GRC,CRI,migrants,2005,18,personnes,UNDESA,,,
GRC,CRI,migrants,2010,34,personnes,UNDESA,,,
GRC,CRI,migrants,2015,33,personnes,UNDESA,,,
GRC,CRI,migrants,2020,39,personnes,UNDESA,,,
GRC,CRI,migrants,2024,47,personnes,UNDESA,,,
ITA,CRI,migrants,2000,1626,personnes,UNDESA,,,
ITA,CRI,migrants,2005,1066,personnes,UNDESA,,,
ITA,CRI,migrants,2010,2102,personnes,UNDESA,,,
ITA,CRI,migrants,2015,2132,personnes,UNDESA,,,
ITA,CRI,migrants,2020,2558,personnes,UNDESA,,,
ITA,CRI,migrants,2024,3087,personnes,UNDESA,,,
MKD,CRI,migrants,2000,20,personnes,UNDESA,,,
MKD,CRI,migrants,2005,14,personnes,UNDESA,,,
MKD,CRI,migrants,2010,27,personnes,UNDESA,,,
MKD,CRI,migrants,2015,26,personnes,UNDESA,,,
MKD,CRI,migrants,2020,31,personnes,UNDESA,,,
MKD,CRI,migrants,2024,37,personnes,UNDESA,,,
PRT,CRI,migrants,2000,59,personnes,UNDESA,,,
PRT,CRI,migrants,2005,40,personnes,UNDESA,,,
PRT,CRI,migrants,2010,78,personnes,UNDESA,,,
PRT,CRI,migrants,2015,78,personnes,UNDESA,,,
PRT,CRI,migrants,2020,94,personnes,UNDESA,,,
PRT,CRI,migrants,2024,113,personnes,UNDESA,,,
ESP,CRI,migrants,2000,1650,personnes,UNDESA,,,
ESP,CRI,migrants,2005,1082,personnes,UNDESA,,,
ESP,CRI,migrants,2010,2132,personnes,UNDESA,,,
ESP,CRI,migrants,2015,2163,personnes,UNDESA,,,
ESP,CRI,migrants,2020,2595,personnes,UNDESA,,,
ESP,CRI,migrants,2024,3132,personnes,UNDESA,,,
AUT,CRI,migrants,2000,98,personnes,UNDESA,,,
AUT,CRI,migrants,2005,65,personnes,UNDESA,,,
AUT,CRI,migrants,2010,128,personnes,UNDESA,,,
AUT,CRI,migrants,2015,128,personnes,UNDESA,,,
AUT,CRI,migrants,2020,152,personnes,UNDESA,,,
AUT,CRI,migrants,2024,183,personnes,UNDESA,,,
BEL,CRI,migrants,2000,223,personnes,UNDESA,,,
BEL,CRI,migrants,2005,147,personnes,UNDESA,,,
BEL,CRI,migrants,2010,289,personnes,UNDESA,,,
BEL,CRI,migrants,2015,292,personnes,UNDESA,,,
BEL,CRI,migrants,2020,350,personnes,UNDESA,,,
BEL,CRI,migrants,2024,422,personnes,UNDESA,,,
FRA,CRI,migrants,2000,666,personnes,UNDESA,,,
FRA,CRI,migrants,2005,437,personnes,UNDESA,,,
FRA,CRI,migrants,2010,861,personnes,UNDESA,,,
FRA,CRI,migrants,2015,873,personnes,UNDESA,,,
FRA,CRI,migrants,2020,1046,personnes,UNDESA,,,
FRA,CRI,migrants,2024,1262,personnes,UNDESA,,,
DEU,CRI,migrants,2000,1424,personnes,UNDESA,,,
DEU,CRI,migrants,2005,934,personnes,UNDESA,,,
DEU,CRI,migrants,2010,1840,personnes,UNDESA,,,
DEU,CRI,migrants,2015,1866,personnes,UNDESA,,,
DEU,CRI,migrants,2020,2238,personnes,UNDESA,,,
DEU,CRI,migrants,2024,2701,personnes,UNDESA,,,
LIE,CRI,migrants,2000,3,personnes,UNDESA,,,
LIE,CRI,migrants,2005,3,personnes,UNDESA,,,
LIE,CRI,migrants,2010,5,personnes,UNDESA,,,
LIE,CRI,migrants,2015,4,personnes,UNDESA,,,
LIE,CRI,migrants,2020,4,personnes,UNDESA,,,
LIE,CRI,migrants,2024,5,personnes,UNDESA,,,
LUX,CRI,migrants,2000,11,personnes,UNDESA,,,
LUX,CRI,migrants,2005,8,personnes,UNDESA,,,
LUX,CRI,migrants,2010,16,personnes,UNDESA,,,
LUX,CRI,migrants,2015,15,personnes,UNDESA,,,
LUX,CRI,migrants,2020,18,personnes,UNDESA,,,
LUX,CRI,migrants,2024,22,personnes,UNDESA,,,
MCO,CRI,migrants,2000,1,personnes,UNDESA,,,
MCO,CRI,migrants,2005,2,personnes,UNDESA,,,
MCO,CRI,migrants,2010,2,personnes,UNDESA,,,
MCO,CRI,migrants,2015,1,personnes,UNDESA,,,
MCO,CRI,migrants,2020,1,personnes,UNDESA,,,
MCO,CRI,migrants,2024,1,personnes,UNDESA,,,
NLD,CRI,migrants,2000,448,personnes,UNDESA,,,
NLD,CRI,migrants,2005,294,personnes,UNDESA,,,
NLD,CRI,migrants,2010,579,personnes,UNDESA,,,
NLD,CRI,migrants,2015,586,personnes,UNDESA,,,
NLD,CRI,migrants,2020,702,personnes,UNDESA,,,
NLD,CRI,migrants,2024,847,personnes,UNDESA,,,
CHE,CRI,migrants,2000,512,personnes,UNDESA,,,
CHE,CRI,migrants,2005,337,personnes,UNDESA,,,
CHE,CRI,migrants,2010,663,personnes,UNDESA,,,
CHE,CRI,migrants,2015,672,personnes,UNDESA,,,
CHE,CRI,migrants,2020,805,personnes,UNDESA,,,
CHE,CRI,migrants,2024,971,personnes,UNDESA,,,
ABW,CRI,migrants,2000,25,personnes,UNDESA,,,
ABW,CRI,migrants,2005,17,personnes,UNDESA,,,
ABW,CRI,migrants,2010,33,personnes,UNDESA,,,
ABW,CRI,migrants,2015,32,personnes,UNDESA,,,
ABW,CRI,migrants,2020,38,personnes,UNDESA,,,
ABW,CRI,migrants,2024,46,personnes,UNDESA,,,
CYM,CRI,migrants,2000,6,personnes,UNDESA,,,
CYM,CRI,migrants,2005,5,personnes,UNDESA,,,
CYM,CRI,migrants,2010,9,personnes,UNDESA,,,
CYM,CRI,migrants,2015,8,personnes,UNDESA,,,
CYM,CRI,migrants,2020,9,personnes,UNDESA,,,
CYM,CRI,migrants,2024,11,personnes,UNDESA,,,
CUB,CRI,migrants,2000,4391,personnes,UNDESA,,,
CUB,CRI,migrants,2005,2878,personnes,UNDESA,,,
CUB,CRI,migrants,2010,5675,personnes,UNDESA,,,
CUB,CRI,migrants,2015,5756,personnes,UNDESA,,,
CUB,CRI,migrants,2020,6908,personnes,UNDESA,,,
CUB,CRI,migrants,2024,8336,personnes,UNDESA,,,
DMA,CRI,migrants,2000,4,personnes,UNDESA,,,
DMA,CRI,migrants,2005,4,personnes,UNDESA,,,
DMA,CRI,migrants,2010,6,personnes,UNDESA,,,
DMA,CRI,migrants,2015,5,personnes,UNDESA,,,
DMA,CRI,migrants,2020,6,personnes,UNDESA,,,
DMA,CRI,migrants,2024,7,personnes,UNDESA,,,
DOM,CRI,migrants,2000,838,personnes,UNDESA,,,
DOM,CRI,migrants,2005,550,personnes,UNDESA,,,
DOM,CRI,migrants,2010,1084,personnes,UNDESA,,,
DOM,CRI,migrants,2015,1098,personnes,UNDESA,,,
DOM,CRI,migrants,2020,1317,personnes,UNDESA,,,
DOM,CRI,migrants,2024,1589,personnes,UNDESA,,,
GRD,CRI,migrants,2000,6,personnes,UNDESA,,,
GRD,CRI,migrants,2005,5,personnes,UNDESA,,,
GRD,CRI,migrants,2010,9,personnes,UNDESA,,,
GRD,CRI,migrants,2015,8,personnes,UNDESA,,,
GRD,CRI,migrants,2020,9,personnes,UNDESA,,,
GRD,CRI,migrants,2024,11,personnes,UNDESA,,,
HTI,CRI,migrants,2000,54,personnes,UNDESA,,,
HTI,CRI,migrants,2005,36,personnes,UNDESA,,,
HTI,CRI,migrants,2010,71,personnes,UNDESA,,,
HTI,CRI,migrants,2015,71,personnes,UNDESA,,,
HTI,CRI,migrants,2020,85,personnes,UNDESA,,,
HTI,CRI,migrants,2024,103,personnes,UNDESA,,,
JAM,CRI,migrants,2000,166,personnes,UNDESA,,,
JAM,CRI,migrants,2005,110,personnes,UNDESA,,,
JAM,CRI,migrants,2010,215,personnes,UNDESA,,,
JAM,CRI,migrants,2015,217,personnes,UNDESA,,,
JAM,CRI,migrants,2020,260,personnes,UNDESA,,,
JAM,CRI,migrants,2024,314,personnes,UNDESA,,,
MTQ,CRI,migrants,2000,3,personnes,UNDESA,,,
MTQ,CRI,migrants,2005,3,personnes,UNDESA,,,
MTQ,CRI,migrants,2010,5,personnes,UNDESA,,,
MTQ,CRI,migrants,2015,4,personnes,UNDESA,,,
MTQ,CRI,migrants,2020,4,personnes,UNDESA,,,
MTQ,CRI,migrants,2024,5,personnes,UNDESA,,,
MSR,CRI,migrants,2000,3,personnes,UNDESA,,,
MSR,CRI,migrants,2005,3,personnes,UNDESA,,,
MSR,CRI,migrants,2010,5,personnes,UNDESA,,,
MSR,CRI,migrants,2015,4,personnes,UNDESA,,,
MSR,CRI,migrants,2020,4,personnes,UNDESA,,,
MSR,CRI,migrants,2024,5,personnes,UNDESA,,,
PRI,CRI,migrants,2000,272,personnes,UNDESA,,,
PRI,CRI,migrants,2005,179,personnes,UNDESA,,,
PRI,CRI,migrants,2010,352,personnes,UNDESA,,,
PRI,CRI,migrants,2015,356,personnes,UNDESA,,,
PRI,CRI,migrants,2020,426,personnes,UNDESA,,,
PRI,CRI,migrants,2024,514,personnes,UNDESA,,,
TTO,CRI,migrants,2000,27,personnes,UNDESA,,,
TTO,CRI,migrants,2005,18,personnes,UNDESA,,,
TTO,CRI,migrants,2010,35,personnes,UNDESA,,,
TTO,CRI,migrants,2015,34,personnes,UNDESA,,,
TTO,CRI,migrants,2020,40,personnes,UNDESA,,,
TTO,CRI,migrants,2024,48,personnes,UNDESA,,,
BLZ,CRI,migrants,2000,106,personnes,UNDESA,,,
BLZ,CRI,migrants,2005,70,personnes,UNDESA,,,
BLZ,CRI,migrants,2010,138,personnes,UNDESA,,,
BLZ,CRI,migrants,2015,139,personnes,UNDESA,,,
BLZ,CRI,migrants,2020,167,personnes,UNDESA,,,
BLZ,CRI,migrants,2024,202,personnes,UNDESA,,,
SLV,CRI,migrants,2000,8857,personnes,UNDESA,,,
SLV,CRI,migrants,2005,6451,personnes,UNDESA,,,
SLV,CRI,migrants,2010,13701,personnes,UNDESA,,,
SLV,CRI,migrants,2015,13900,personnes,UNDESA,,,
SLV,CRI,migrants,2020,16682,personnes,UNDESA,,,
SLV,CRI,migrants,2024,20131,personnes,UNDESA,,,
GTM,CRI,migrants,2000,2029,personnes,UNDESA,,,
GTM,CRI,migrants,2005,1330,personnes,UNDESA,,,
GTM,CRI,migrants,2010,2623,personnes,UNDESA,,,
GTM,CRI,migrants,2015,2660,personnes,UNDESA,,,
GTM,CRI,migrants,2020,3192,personnes,UNDESA,,,
GTM,CRI,migrants,2024,3852,personnes,UNDESA,,,
HND,CRI,migrants,2000,2994,personnes,UNDESA,,,
HND,CRI,migrants,2005,1963,personnes,UNDESA,,,
HND,CRI,migrants,2010,3869,personnes,UNDESA,,,
HND,CRI,migrants,2015,3924,personnes,UNDESA,,,
HND,CRI,migrants,2020,4708,personnes,UNDESA,,,
HND,CRI,migrants,2024,5682,personnes,UNDESA,,,
MEX,CRI,migrants,2000,2365,personnes,UNDESA,,,
MEX,CRI,migrants,2005,1550,personnes,UNDESA,,,
MEX,CRI,migrants,2010,3056,personnes,UNDESA,,,
MEX,CRI,migrants,2015,3100,personnes,UNDESA,,,
MEX,CRI,migrants,2020,3720,personnes,UNDESA,,,
MEX,CRI,migrants,2024,4489,personnes,UNDESA,,,
NIC,CRI,migrants,2000,230085,personnes,UNDESA,,,
NIC,CRI,migrants,2005,268157,personnes,UNDESA,,,
NIC,CRI,migrants,2010,288033,personnes,UNDESA,,,
NIC,CRI,migrants,2015,292232,personnes,UNDESA,,,
NIC,CRI,migrants,2020,350854,personnes,UNDESA,,,
NIC,CRI,migrants,2024,423401,personnes,UNDESA,,,
PAN,CRI,migrants,2000,10438,personnes,UNDESA,,,
PAN,CRI,migrants,2005,6205,personnes,UNDESA,,,
PAN,CRI,migrants,2010,11261,personnes,UNDESA,,,
PAN,CRI,migrants,2015,11424,personnes,UNDESA,,,
PAN,CRI,migrants,2020,13711,personnes,UNDESA,,,
PAN,CRI,migrants,2024,16546,personnes,UNDESA,,,
ARG,CRI,migrants,2000,1120,personnes,UNDESA,,,
ARG,CRI,migrants,2005,735,personnes,UNDESA,,,
ARG,CRI,migrants,2010,1448,personnes,UNDESA,,,
ARG,CRI,migrants,2015,1468,personnes,UNDESA,,,
ARG,CRI,migrants,2020,1761,personnes,UNDESA,,,
ARG,CRI,migrants,2024,2125,personnes,UNDESA,,,
BOL,CRI,migrants,2000,282,personnes,UNDESA,,,
BOL,CRI,migrants,2005,186,personnes,UNDESA,,,
BOL,CRI,migrants,2010,365,personnes,UNDESA,,,
BOL,CRI,migrants,2015,369,personnes,UNDESA,,,
BOL,CRI,migrants,2020,442,personnes,UNDESA,,,
BOL,CRI,migrants,2024,533,personnes,UNDESA,,,
BRA,CRI,migrants,2000,415,personnes,UNDESA,,,
BRA,CRI,migrants,2005,273,personnes,UNDESA,,,
BRA,CRI,migrants,2010,537,personnes,UNDESA,,,
BRA,CRI,migrants,2015,544,personnes,UNDESA,,,
BRA,CRI,migrants,2020,652,personnes,UNDESA,,,
BRA,CRI,migrants,2024,787,personnes,UNDESA,,,
CHL,CRI,migrants,2000,1327,personnes,UNDESA,,,
CHL,CRI,migrants,2005,870,personnes,UNDESA,,,
CHL,CRI,migrants,2010,1715,personnes,UNDESA,,,
CHL,CRI,migrants,2015,1739,personnes,UNDESA,,,
CHL,CRI,migrants,2020,2086,personnes,UNDESA,,,
CHL,CRI,migrants,2024,2517,personnes,UNDESA,,,
COL,CRI,migrants,2000,5995,personnes,UNDESA,,,
COL,CRI,migrants,2005,7708,personnes,UNDESA,,,
COL,CRI,migrants,2010,20965,personnes,UNDESA,,,
COL,CRI,migrants,2015,21270,personnes,UNDESA,,,
COL,CRI,migrants,2020,25530,personnes,UNDESA,,,
COL,CRI,migrants,2024,30809,personnes,UNDESA,,,
ECU,CRI,migrants,2000,971,personnes,UNDESA,,,
ECU,CRI,migrants,2005,637,personnes,UNDESA,,,
ECU,CRI,migrants,2010,1255,personnes,UNDESA,,,
ECU,CRI,migrants,2015,1272,personnes,UNDESA,,,
ECU,CRI,migrants,2020,1526,personnes,UNDESA,,,
ECU,CRI,migrants,2024,1842,personnes,UNDESA,,,
GUF,CRI,migrants,2000,9,personnes,UNDESA,,,
GUF,CRI,migrants,2005,7,personnes,UNDESA,,,
GUF,CRI,migrants,2010,13,personnes,UNDESA,,,
GUF,CRI,migrants,2015,12,personnes,UNDESA,,,
GUF,CRI,migrants,2020,14,personnes,UNDESA,,,
GUF,CRI,migrants,2024,17,personnes,UNDESA,,,
GUY,CRI,migrants,2000,21,personnes,UNDESA,,,
GUY,CRI,migrants,2005,15,personnes,UNDESA,,,
GUY,CRI,migrants,2010,29,personnes,UNDESA,,,
GUY,CRI,migrants,2015,28,personnes,UNDESA,,,
GUY,CRI,migrants,2020,33,personnes,UNDESA,,,
GUY,CRI,migrants,2024,40,personnes,UNDESA,,,
PRY,CRI,migrants,2000,63,personnes,UNDESA,,,
PRY,CRI,migrants,2005,42,personnes,UNDESA,,,
PRY,CRI,migrants,2010,83,personnes,UNDESA,,,
PRY,CRI,migrants,2015,83,personnes,UNDESA,,,
PRY,CRI,migrants,2020,99,personnes,UNDESA,,,
PRY,CRI,migrants,2024,119,personnes,UNDESA,,,
PER,CRI,migrants,2000,2887,personnes,UNDESA,,,
PER,CRI,migrants,2005,1893,personnes,UNDESA,,,
PER,CRI,migrants,2010,3730,personnes,UNDESA,,,
PER,CRI,migrants,2015,3783,personnes,UNDESA,,,
PER,CRI,migrants,2020,4540,personnes,UNDESA,,,
PER,CRI,migrants,2024,5479,personnes,UNDESA,,,
SUR,CRI,migrants,2000,15,personnes,UNDESA,,,
SUR,CRI,migrants,2005,11,personnes,UNDESA,,,
SUR,CRI,migrants,2010,21,personnes,UNDESA,,,
SUR,CRI,migrants,2015,20,personnes,UNDESA,,,
SUR,CRI,migrants,2020,23,personnes,UNDESA,,,
SUR,CRI,migrants,2024,28,personnes,UNDESA,,,
URY,CRI,migrants,2000,239,personnes,UNDESA,,,
URY,CRI,migrants,2005,158,personnes,UNDESA,,,
URY,CRI,migrants,2010,310,personnes,UNDESA,,,
URY,CRI,migrants,2015,313,personnes,UNDESA,,,
URY,CRI,migrants,2020,374,personnes,UNDESA,,,
URY,CRI,migrants,2024,451,personnes,UNDESA,,,
VEN,CRI,migrants,2000,1054,personnes,UNDESA,,,
VEN,CRI,migrants,2005,691,personnes,UNDESA,,,
VEN,CRI,migrants,2010,1362,personnes,UNDESA,,,
VEN,CRI,migrants,2015,1381,personnes,UNDESA,,,
VEN,CRI,migrants,2020,28214,personnes,UNDESA,,,
VEN,CRI,migrants,2024,34048,personnes,UNDESA,,,
BMU,CRI,migrants,2000,8,personnes,UNDESA,,,
BMU,CRI,migrants,2005,6,personnes,UNDESA,,,
BMU,CRI,migrants,2010,12,personnes,UNDESA,,,
BMU,CRI,migrants,2015,11,personnes,UNDESA,,,
BMU,CRI,migrants,2020,13,personnes,UNDESA,,,
BMU,CRI,migrants,2024,16,personnes,UNDESA,,,
CAN,CRI,migrants,2000,1074,personnes,UNDESA,,,
CAN,CRI,migrants,2005,705,personnes,UNDESA,,,
CAN,CRI,migrants,2010,1389,personnes,UNDESA,,,
CAN,CRI,migrants,2015,1408,personnes,UNDESA,,,
CAN,CRI,migrants,2020,1689,personnes,UNDESA,,,
CAN,CRI,migrants,2024,2038,personnes,UNDESA,,,
GRL,CRI,migrants,2000,6,personnes,UNDESA,,,
GRL,CRI,migrants,2005,5,personnes,UNDESA,,,
GRL,CRI,migrants,2010,9,personnes,UNDESA,,,
GRL,CRI,migrants,2015,8,personnes,UNDESA,,,
GRL,CRI,migrants,2020,9,personnes,UNDESA,,,
GRL,CRI,migrants,2024,11,personnes,UNDESA,,,
USA,CRI,migrants,2000,9667,personnes,UNDESA,,,
USA,CRI,migrants,2005,6336,personnes,UNDESA,,,
USA,CRI,migrants,2010,12492,personnes,UNDESA,,,
USA,CRI,migrants,2015,12673,personnes,UNDESA,,,
USA,CRI,migrants,2020,15209,personnes,UNDESA,,,
USA,CRI,migrants,2024,18354,personnes,UNDESA,,,
AUS,CRI,migrants,2000,51,personnes,UNDESA,,,
AUS,CRI,migrants,2005,34,personnes,UNDESA,,,
AUS,CRI,migrants,2010,67,personnes,UNDESA,,,
AUS,CRI,migrants,2015,67,personnes,UNDESA,,,
AUS,CRI,migrants,2020,79,personnes,UNDESA,,,
AUS,CRI,migrants,2024,95,personnes,UNDESA,,,
NZL,CRI,migrants,2000,13,personnes,UNDESA,,,
NZL,CRI,migrants,2005,10,personnes,UNDESA,,,
NZL,CRI,migrants,2010,18,personnes,UNDESA,,,
NZL,CRI,migrants,2015,17,personnes,UNDESA,,,
NZL,CRI,migrants,2020,20,personnes,UNDESA,,,
NZL,CRI,migrants,2024,24,personnes,UNDESA,,,
FJI,CRI,migrants,2000,1,personnes,UNDESA,,,
FJI,CRI,migrants,2005,2,personnes,UNDESA,,,
FJI,CRI,migrants,2010,2,personnes,UNDESA,,,
FJI,CRI,migrants,2015,1,personnes,UNDESA,,,
FJI,CRI,migrants,2020,1,personnes,UNDESA,,,
FJI,CRI,migrants,2024,1,personnes,UNDESA,,,
GUM,CRI,migrants,2000,4,personnes,UNDESA,,,
GUM,CRI,migrants,2005,4,personnes,UNDESA,,,
GUM,CRI,migrants,2010,6,personnes,UNDESA,,,
GUM,CRI,migrants,2015,5,personnes,UNDESA,,,
GUM,CRI,migrants,2020,6,personnes,UNDESA,,,
GUM,CRI,migrants,2024,7,personnes,UNDESA,,,
CHN,SLV,migrants,2000,187,personnes,UNDESA,,,
CHN,SLV,migrants,2005,218,personnes,UNDESA,,,
CHN,SLV,migrants,2010,248,personnes,UNDESA,,,
CHN,SLV,migrants,2015,259,personnes,UNDESA,,,
CHN,SLV,migrants,2020,262,personnes,UNDESA,,,
CHN,SLV,migrants,2024,266,personnes,UNDESA,,,
HKG,SLV,migrants,2000,7,personnes,UNDESA,,,
HKG,SLV,migrants,2005,8,personnes,UNDESA,,,
HKG,SLV,migrants,2010,8,personnes,UNDESA,,,
HKG,SLV,migrants,2015,8,personnes,UNDESA,,,
HKG,SLV,migrants,2020,8,personnes,UNDESA,,,
HKG,SLV,migrants,2024,8,personnes,UNDESA,,,
JPN,SLV,migrants,2000,35,personnes,UNDESA,,,
JPN,SLV,migrants,2005,44,personnes,UNDESA,,,
JPN,SLV,migrants,2010,52,personnes,UNDESA,,,
JPN,SLV,migrants,2015,54,personnes,UNDESA,,,
JPN,SLV,migrants,2020,54,personnes,UNDESA,,,
JPN,SLV,migrants,2024,55,personnes,UNDESA,,,
KOR,SLV,migrants,2000,114,personnes,UNDESA,,,
KOR,SLV,migrants,2005,119,personnes,UNDESA,,,
KOR,SLV,migrants,2010,123,personnes,UNDESA,,,
KOR,SLV,migrants,2015,128,personnes,UNDESA,,,
KOR,SLV,migrants,2020,129,personnes,UNDESA,,,
KOR,SLV,migrants,2024,131,personnes,UNDESA,,,
BGD,SLV,migrants,2000,6,personnes,UNDESA,,,
BGD,SLV,migrants,2005,6,personnes,UNDESA,,,
BGD,SLV,migrants,2010,6,personnes,UNDESA,,,
BGD,SLV,migrants,2015,6,personnes,UNDESA,,,
BGD,SLV,migrants,2020,6,personnes,UNDESA,,,
BGD,SLV,migrants,2024,6,personnes,UNDESA,,,
IND,SLV,migrants,2000,10,personnes,UNDESA,,,
IND,SLV,migrants,2005,11,personnes,UNDESA,,,
IND,SLV,migrants,2010,11,personnes,UNDESA,,,
IND,SLV,migrants,2015,11,personnes,UNDESA,,,
IND,SLV,migrants,2020,11,personnes,UNDESA,,,
IND,SLV,migrants,2024,11,personnes,UNDESA,,,
IRN,SLV,migrants,2000,14,personnes,UNDESA,,,
IRN,SLV,migrants,2005,16,personnes,UNDESA,,,
IRN,SLV,migrants,2010,17,personnes,UNDESA,,,
IRN,SLV,migrants,2015,18,personnes,UNDESA,,,
IRN,SLV,migrants,2020,18,personnes,UNDESA,,,
IRN,SLV,migrants,2024,18,personnes,UNDESA,,,
PHL,SLV,migrants,2000,17,personnes,UNDESA,,,
PHL,SLV,migrants,2005,18,personnes,UNDESA,,,
PHL,SLV,migrants,2010,18,personnes,UNDESA,,,
PHL,SLV,migrants,2015,19,personnes,UNDESA,,,
PHL,SLV,migrants,2020,19,personnes,UNDESA,,,
PHL,SLV,migrants,2024,19,personnes,UNDESA,,,
ISR,SLV,migrants,2000,68,personnes,UNDESA,,,
ISR,SLV,migrants,2005,55,personnes,UNDESA,,,
ISR,SLV,migrants,2010,41,personnes,UNDESA,,,
ISR,SLV,migrants,2015,43,personnes,UNDESA,,,
ISR,SLV,migrants,2020,43,personnes,UNDESA,,,
ISR,SLV,migrants,2024,44,personnes,UNDESA,,,
PSE,SLV,migrants,2000,41,personnes,UNDESA,,,
PSE,SLV,migrants,2005,43,personnes,UNDESA,,,
PSE,SLV,migrants,2010,44,personnes,UNDESA,,,
PSE,SLV,migrants,2015,46,personnes,UNDESA,,,
PSE,SLV,migrants,2020,46,personnes,UNDESA,,,
PSE,SLV,migrants,2024,47,personnes,UNDESA,,,
RUS,SLV,migrants,2000,16,personnes,UNDESA,,,
RUS,SLV,migrants,2005,17,personnes,UNDESA,,,
RUS,SLV,migrants,2010,17,personnes,UNDESA,,,
RUS,SLV,migrants,2015,18,personnes,UNDESA,,,
RUS,SLV,migrants,2020,18,personnes,UNDESA,,,
RUS,SLV,migrants,2024,18,personnes,UNDESA,,,
IRL,SLV,migrants,2000,12,personnes,UNDESA,,,
IRL,SLV,migrants,2005,12,personnes,UNDESA,,,
IRL,SLV,migrants,2010,11,personnes,UNDESA,,,
IRL,SLV,migrants,2015,11,personnes,UNDESA,,,
IRL,SLV,migrants,2020,11,personnes,UNDESA,,,
IRL,SLV,migrants,2024,11,personnes,UNDESA,,,
SWE,SLV,migrants,2000,25,personnes,UNDESA,,,
SWE,SLV,migrants,2005,30,personnes,UNDESA,,,
SWE,SLV,migrants,2010,34,personnes,UNDESA,,,
SWE,SLV,migrants,2015,35,personnes,UNDESA,,,
SWE,SLV,migrants,2020,35,personnes,UNDESA,,,
SWE,SLV,migrants,2024,35,personnes,UNDESA,,,
GBR,SLV,migrants,2000,77,personnes,UNDESA,,,
GBR,SLV,migrants,2005,82,personnes,UNDESA,,,
GBR,SLV,migrants,2010,86,personnes,UNDESA,,,
GBR,SLV,migrants,2015,90,personnes,UNDESA,,,
GBR,SLV,migrants,2020,91,personnes,UNDESA,,,
GBR,SLV,migrants,2024,92,personnes,UNDESA,,,
ITA,SLV,migrants,2000,233,personnes,UNDESA,,,
ITA,SLV,migrants,2005,252,personnes,UNDESA,,,
ITA,SLV,migrants,2010,270,personnes,UNDESA,,,
ITA,SLV,migrants,2015,282,personnes,UNDESA,,,
ITA,SLV,migrants,2020,285,personnes,UNDESA,,,
ITA,SLV,migrants,2024,289,personnes,UNDESA,,,
PRT,SLV,migrants,2000,11,personnes,UNDESA,,,
PRT,SLV,migrants,2005,12,personnes,UNDESA,,,
PRT,SLV,migrants,2010,12,personnes,UNDESA,,,
PRT,SLV,migrants,2015,13,personnes,UNDESA,,,
PRT,SLV,migrants,2020,13,personnes,UNDESA,,,
PRT,SLV,migrants,2024,13,personnes,UNDESA,,,
ESP,SLV,migrants,2000,473,personnes,UNDESA,,,
ESP,SLV,migrants,2005,493,personnes,UNDESA,,,
ESP,SLV,migrants,2010,512,personnes,UNDESA,,,
ESP,SLV,migrants,2015,534,personnes,UNDESA,,,
ESP,SLV,migrants,2020,542,personnes,UNDESA,,,
ESP,SLV,migrants,2024,549,personnes,UNDESA,,,
AUT,SLV,migrants,2000,10,personnes,UNDESA,,,
AUT,SLV,migrants,2005,11,personnes,UNDESA,,,
AUT,SLV,migrants,2010,11,personnes,UNDESA,,,
AUT,SLV,migrants,2015,11,personnes,UNDESA,,,
AUT,SLV,migrants,2020,11,personnes,UNDESA,,,
AUT,SLV,migrants,2024,11,personnes,UNDESA,,,
BEL,SLV,migrants,2000,49,personnes,UNDESA,,,
BEL,SLV,migrants,2005,50,personnes,UNDESA,,,
BEL,SLV,migrants,2010,50,personnes,UNDESA,,,
BEL,SLV,migrants,2015,52,personnes,UNDESA,,,
BEL,SLV,migrants,2020,52,personnes,UNDESA,,,
BEL,SLV,migrants,2024,53,personnes,UNDESA,,,
FRA,SLV,migrants,2000,150,personnes,UNDESA,,,
FRA,SLV,migrants,2005,178,personnes,UNDESA,,,
FRA,SLV,migrants,2010,205,personnes,UNDESA,,,
FRA,SLV,migrants,2015,214,personnes,UNDESA,,,
FRA,SLV,migrants,2020,216,personnes,UNDESA,,,
FRA,SLV,migrants,2024,219,personnes,UNDESA,,,
DEU,SLV,migrants,2000,229,personnes,UNDESA,,,
DEU,SLV,migrants,2005,224,personnes,UNDESA,,,
